team_size,map_index,metric,trials,mean_paired_difference,median_paired_difference
2,39,steps_to_95_conditional,4,-12.25,-12.0
2,40,steps_to_95_conditional,4,-32.75,-37.5
2,41,steps_to_95_conditional,4,-4.0,-4.5
2,42,steps_to_95_conditional,4,-1.0,-8.0
2,43,steps_to_95_conditional,4,-25.5,-27.5
2,44,steps_to_95_conditional,4,-25.0,-23.5
2,45,steps_to_95_conditional,4,-18.0,-23.0
2,46,steps_to_95_conditional,4,-24.75,-31.0
2,47,steps_to_95_conditional,4,-13.75,-21.0
2,48,steps_to_95_conditional,4,-31.25,-31.5
2,49,steps_to_95_conditional,4,-22.75,-21.5
2,50,steps_to_95_conditional,4,-14.75,-13.5
2,51,steps_to_95_conditional,4,-20.0,-20.0
2,52,steps_to_95_conditional,4,-15.25,-16.5
2,53,steps_to_95_conditional,4,-23.25,-23.5
2,54,steps_to_95_conditional,4,-16.0,-15.5
2,55,steps_to_95_conditional,4,-7.5,-8.5
2,56,steps_to_95_conditional,4,-3.75,-1.5
2,57,steps_to_95_conditional,4,-29.25,-24.5
2,58,steps_to_95_conditional,4,-37.5,-34.0
2,59,steps_to_95_conditional,4,-29.75,-26.0
2,60,steps_to_95_conditional,4,-14.75,-15.5
2,61,steps_to_95_conditional,4,-13.0,-15.0
2,62,steps_to_95_conditional,4,-17.25,-20.0
2,63,steps_to_95_conditional,4,-22.75,-21.0
2,64,steps_to_95_conditional,4,-20.75,-20.5
2,65,steps_to_95_conditional,4,-16.25,-16.0
2,66,steps_to_95_conditional,4,0.75,1.0
2,67,steps_to_95_conditional,4,-24.5,-29.0
2,68,steps_to_95_conditional,4,-7.0,-7.0
2,69,steps_to_95_conditional,4,-15.75,-15.0
2,70,steps_to_95_conditional,4,-9.25,-14.5
2,71,steps_to_95_conditional,4,-38.0,-34.0
2,72,steps_to_95_conditional,4,-25.0,-20.5
2,73,steps_to_95_conditional,4,-5.75,-3.5
2,74,steps_to_95_conditional,4,-19.75,-20.5
2,75,steps_to_95_conditional,4,-31.5,-34.5
2,76,steps_to_95_conditional,4,-13.25,-16.0
2,77,steps_to_95_conditional,4,-10.25,-11.0
2,78,steps_to_95_conditional,4,-25.5,-30.0
2,79,steps_to_95_conditional,4,-40.5,-41.5
2,80,steps_to_95_conditional,4,-23.75,-20.0
2,81,steps_to_95_conditional,4,-35.5,-38.0
2,82,steps_to_95_conditional,4,-31.5,-38.0
2,83,steps_to_95_conditional,4,-10.5,-12.0
2,84,steps_to_95_conditional,4,-11.75,-11.5
2,85,steps_to_95_conditional,4,2.25,-1.0
2,86,steps_to_95_conditional,4,-21.0,-21.5
2,87,steps_to_95_conditional,4,-24.0,-23.0
2,88,steps_to_95_conditional,4,-26.0,-24.5
2,89,steps_to_95_conditional,4,-10.75,-12.5
2,90,steps_to_95_conditional,4,-20.5,-15.0
2,91,steps_to_95_conditional,4,-15.5,-11.0
2,92,steps_to_95_conditional,4,-29.25,-39.5
2,93,steps_to_95_conditional,4,-25.0,-28.0
2,94,steps_to_95_conditional,4,-27.5,-23.0
2,95,steps_to_95_conditional,4,-16.0,-14.0
2,96,steps_to_95_conditional,4,-12.0,-7.5
2,97,steps_to_95_conditional,4,-21.0,-24.0
2,98,steps_to_95_conditional,4,-3.5,-1.0
2,99,steps_to_95_conditional,4,-8.25,-4.0
2,0,trajectory_overlap_ratio,4,-0.12073873827051795,-0.13417207792207797
2,1,trajectory_overlap_ratio,4,-0.12300431483008321,-0.09888447721686515
2,2,trajectory_overlap_ratio,4,-0.0676888722266691,-0.044863570016009054
2,3,trajectory_overlap_ratio,4,-0.11083129597041717,-0.09385054019876496
2,4,trajectory_overlap_ratio,4,-0.04705168821769926,-0.06094892062322292
2,5,trajectory_overlap_ratio,4,-0.08449957429050749,-0.03801147272936975
2,6,trajectory_overlap_ratio,4,-0.017619240882900254,-0.026807760141093397
2,7,trajectory_overlap_ratio,4,0.017501330739788074,0.043234974253893416
2,8,trajectory_overlap_ratio,4,-0.05145724447896313,-0.05286749647672326
2,9,trajectory_overlap_ratio,4,-0.09905972686116853,-0.07527800945232142
2,10,trajectory_overlap_ratio,4,0.02590051742218095,0.035014077401295494
