episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
65,LiteDARE-Map-Region,6503062,2,compressed,18,1,-36.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,8.0,161.01440906524658,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,19,0,4.0,-32.0,4.0,-40.0,4.0,-40.0,4.0,-40.0,8.0,166.94675588607788,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,19,1,-28.0,-28.0,-20.0,-28.0,-20.0,-28.0,-20.0,-28.0,8.0,169.01440906524658,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,20,0,4.0,-40.0,0.0,-32.0,0.0,-32.0,0.0,-32.0,8.9442720413208,175.89102792739868,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,20,1,-20.0,-28.0,-12.0,-36.0,-12.0,-36.0,-12.0,-36.0,11.313708305358887,180.32811737060547,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,21,0,0.0,-32.0,-8.0,-32.0,-8.0,-32.0,-8.0,-32.0,8.0,183.89102792739868,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,21,1,-12.0,-36.0,-16.0,-44.0,-16.0,-44.0,-16.0,-44.0,8.9442720413208,189.27238941192627,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,22,0,-8.0,-32.0,-12.0,-40.0,-12.0,-40.0,-12.0,-40.0,8.9442720413208,192.83529996871948,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,22,1,-16.0,-44.0,-12.0,-36.0,-12.0,-36.0,-12.0,-36.0,8.9442720413208,198.21666145324707,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,23,0,-12.0,-40.0,-8.0,-32.0,-8.0,-32.0,-8.0,-32.0,8.9442720413208,201.77957201004028,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,23,1,-12.0,-36.0,-4.0,-32.0,-4.0,-32.0,-4.0,-32.0,8.9442720413208,207.16093349456787,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,24,0,-8.0,-32.0,0.0,-24.0,0.0,-24.0,0.0,-24.0,11.313708305358887,213.09328031539917,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,24,1,-4.0,-32.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.9442720413208,216.10520553588867,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,25,0,0.0,-24.0,8.0,-16.0,8.0,-16.0,8.0,-16.0,11.313708305358887,224.40698862075806,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,25,1,4.0,-36.0,0.0,-44.0,0.0,-44.0,0.0,-44.0,8.9442720413208,225.04947757720947,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,26,0,8.0,-16.0,12.0,-16.0,12.0,-16.0,12.0,-16.0,4.0,228.40698862075806,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,26,1,0.0,-44.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.9442720413208,233.99374961853027,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,27,0,12.0,-16.0,12.0,-8.0,12.0,-8.0,12.0,-8.0,8.0,236.40698862075806,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,27,1,4.0,-36.0,-4.0,-28.0,-4.0,-28.0,-4.0,-28.0,11.313708305358887,245.30745792388916,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,28,0,12.0,-8.0,16.0,-8.0,16.0,-8.0,16.0,-8.0,4.0,240.40698862075806,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,28,1,-4.0,-28.0,-12.0,-28.0,-12.0,-28.0,-12.0,-28.0,8.0,253.30745792388916,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,29,0,16.0,-8.0,12.0,-4.0,12.0,-4.0,12.0,-4.0,5.656854152679443,246.0638427734375,False,False,False,0,False,False,False,False
